F_Lift,F_Drag,Windspeed,Angle,Cl,Cd
-1.14,3.61,14.01,280.3,-0.576,1.823
-1.14,3.63,14.13,280.3,-0.566,1.802
-1.14,3.63,14.19,280.3,-0.561,1.786
-1.4,4.27,16.06,284.9,-0.533,1.627
-1.39,4.24,16.01,284.9,-0.533,1.625
-1.39,4.24,15.96,284.9,-0.536,1.636
-1.39,4.24,15.74,284.9,-0.551,1.682
-1.41,4.28,15.8,284.9,-0.555,1.685
-1.4,4.28,15.96,284.9,-0.54,1.651
-1.39,4.24,16.06,284.9,-0.53,1.615
-1.39,4.21,16.01,284.9,-0.533,1.614
-1.38,4.21,16.06,284.9,-0.526,1.604
-1.39,4.21,16.12,284.9,-0.526,1.592
-1.4,4.25,16.01,284.9,-0.537,1.629
-1.4,4.26,15.96,284.9,-0.54,1.643
-1.39,4.23,16.12,284.9,-0.526,1.599
-1.39,4.23,16.17,284.9,-0.522,1.59
-1.39,4.21,16.12,284.9,-0.526,1.592
-1.38,4.22,16.12,284.9,-0.522,1.596
-1.39,4.23,16.12,284.9,-0.526,1.599
-1.39,4.23,16.17,284.9,-0.522,1.59
-1.39,4.21,16.17,284.9,-0.522,1.582
-1.37,4.19,16.12,284.9,-0.518,1.584
-1.35,3.43,14.13,285,-0.67,1.702
-1.35,3.43,14.13,285,-0.67,1.702
-1.35,3.43,14.19,285,-0.664,1.688
-1.34,3.45,14.07,285,-0.671,1.727
-1.36,3.45,14.13,285,-0.675,1.712
-1.35,3.47,14.25,285,-0.659,1.693
-1.35,3.45,14.19,285,-0.664,1.698
-1.35,3.45,14.19,285,-0.664,1.698
-1.35,3.45,14.19,285,-0.664,1.698
-1.34,3.44,14.25,285,-0.654,1.679
-1.34,3.45,14.25,285,-0.654,1.684
-1.34,3.45,14.19,285,-0.659,1.698
-1.35,3.45,14.19,285,-0.664,1.698
-1.34,3.45,14.19,285,-0.659,1.698
-1.34,3.42,14.31,285,-0.648,1.655
-1.34,3.46,14.25,285,-0.654,1.689
-1.35,3.46,14.31,285,-0.653,1.674
-1.35,3.48,14.31,285,-0.653,1.684
-1.35,3.47,14.31,285,-0.653,1.679
-1.35,3.41,14.37,285,-0.648,1.636
-1.59,3.92,15.85,289.9,-0.622,1.533
-1.58,3.9,15.91,289.9,-0.613,1.514
-1.59,3.91,15.91,289.9,-0.617,1.518
-1.59,3.91,15.96,289.9,-0.613,1.508
-1.6,3.91,16.01,289.9,-0.613,1.499
-1.6,3.94,15.96,289.9,-0.617,1.52
-1.6,3.92,16.12,289.9,-0.605,1.482
-1.6,3.94,16.01,289.9,-0.613,1.51
-1.6,3.94,15.96,289.9,-0.617,1.52
-1.6,3.94,15.91,289.9,-0.621,1.529
-1.61,3.94,16.01,289.9,-0.617,1.51
-1.6,3.93,16.06,289.9,-0.61,1.497
-1.6,3.93,15.96,289.9,-0.617,1.516
-1.6,3.93,15.96,289.9,-0.617,1.516
-1.6,3.92,15.91,289.9,-0.621,1.522
-1.59,3.92,15.8,289.9,-0.626,1.543
-1.6,3.92,15.85,289.9,-0.626,1.533
-1.6,3.92,15.91,289.9,-0.621,1.522
-1.59,3.92,15.96,289.9,-0.613,1.512
-1.59,3.91,15.96,289.9,-0.613,1.508
-1.47,3.09,14.01,290,-0.742,1.56
-1.47,3.09,13.95,290,-0.749,1.573
-1.47,3.11,13.89,290,-0.755,1.597
-1.48,3.1,14.01,290,-0.747,1.565
-1.48,3.12,14.13,290,-0.735,1.549
-1.48,3.12,14.01,290,-0.747,1.575
-1.48,3.11,14.01,290,-0.747,1.57
-1.48,3.14,13.95,290,-0.754,1.599
-1.49,3.13,13.83,290,-0.772,1.622
-1.49,3.13,13.83,290,-0.772,1.622
-1.49,3.11,14.01,290,-0.752,1.57
-1.48,3.12,14.13,290,-0.735,1.549
-1.48,3.11,14.01,290,-0.747,1.57
-1.48,3.11,13.89,290,-0.76,1.597
-1.48,3.11,13.95,290,-0.754,1.584
-1.47,3.1,13.95,290,-0.749,1.579
-1.48,3.1,14.01,290,-0.747,1.565
-1.47,3.1,14.07,290,-0.736,1.552
-1.47,3.11,14.01,290,-0.742,1.57
-1.47,3.11,13.64,290,-0.783,1.656
-1.61,2.85,14.31,294.9,-0.779,1.379
-1.61,2.86,14.37,294.9,-0.773,1.372
-1.62,2.87,14.31,294.9,-0.784,1.389
-1.63,2.88,14.25,294.9,-0.795,1.405
-1.62,2.88,14.19,294.9,-0.797,1.417
-1.62,2.88,14.19,294.9,-0.797,1.417
-1.62,2.87,14.13,294.9,-0.804,1.424
-1.61,2.87,14.13,294.9,-0.799,1.424
-1.62,2.87,14.19,294.9,-0.797,1.412
-1.62,2.87,14.19,294.9,-0.797,1.412
-1.61,2.86,14.13,294.9,-0.799,1.42
-1.61,2.86,14.01,294.9,-0.813,1.444
-1.61,2.86,13.95,294.9,-0.82,1.456
-1.61,2.84,14.19,294.9,-0.792,1.398
-1.6,2.84,14.19,294.9,-0.787,1.398
-1.6,2.84,14.01,294.9,-0.808,1.434
-1.6,2.84,14.13,294.9,-0.794,1.41
-1.6,2.82,14.25,294.9,-0.781,1.376
-1.59,2.84,14.25,294.9,-0.776,1.386
-1.6,2.84,14.07,294.9,-0.801,1.422
-1.74,3.54,15.8,295,-0.685,1.393
-1.74,3.49,15.8,295,-0.685,1.374
-1.74,3.53,15.8,295,-0.685,1.389
-1.76,3.58,15.85,295,-0.688,1.4
-1.77,3.54,15.85,295,-0.692,1.385
-1.75,3.54,15.8,295,-0.689,1.393
-1.75,3.5,15.85,295,-0.684,1.369
-1.73,3.5,15.8,295,-0.681,1.378
-1.74,3.51,15.74,295,-0.69,1.392
-1.74,3.51,15.74,295,-0.69,1.392
-1.74,3.51,15.8,295,-0.685,1.382
-1.73,3.5,15.85,295,-0.677,1.369
-1.74,3.53,15.8,295,-0.685,1.389
-1.75,3.53,15.74,295,-0.694,1.4
-1.75,3.51,15.74,295,-0.694,1.392
-1.74,3.52,15.85,295,-0.681,1.377
-1.74,3.51,15.91,295,-0.675,1.362
-1.74,3.51,15.96,295,-0.671,1.354
-1.74,3.51,15.85,295,-0.681,1.373
-1.73,3.52,15.8,295,-0.681,1.385
-1.67,2.53,14.25,300.2,-0.815,1.235
-1.66,2.5,14.31,300.2,-0.803,1.21
-1.66,2.51,14.19,300.2,-0.817,1.235
-1.67,2.52,14.25,300.2,-0.815,1.23
-1.69,2.52,14.25,300.2,-0.825,1.23
-1.69,2.53,14.19,300.2,-0.832,1.245
-1.69,2.53,14.07,300.2,-0.846,1.266
-1.69,2.53,13.95,300.2,-0.861,1.288
-1.69,2.53,14.13,300.2,-0.839,1.256
-1.69,2.54,13.95,300.2,-0.861,1.293
-1.69,2.53,13.95,300.2,-0.861,1.288
-1.69,2.54,14.07,300.2,-0.846,1.271
-1.7,2.54,14.01,300.2,-0.858,1.282
-1.71,2.55,14.07,300.2,-0.856,1.276
-1.71,2.54,14.07,300.2,-0.856,1.271
-1.7,2.54,14.07,300.2,-0.851,1.271
-1.69,2.54,14.13,300.2,-0.839,1.261
-1.69,2.53,14.25,300.2,-0.825,1.235
-1.69,2.53,14.25,300.2,-0.825,1.235
-1.69,2.53,14.19,300.2,-0.832,1.245
-1.86,3.1,15.96,300.7,-0.717,1.196
-1.86,3.09,15.8,300.7,-0.732,1.216
-1.87,3.09,15.85,300.7,-0.731,1.209
-1.88,3.12,15.85,300.7,-0.735,1.22
-1.88,3.11,15.85,300.7,-0.735,1.216
-1.87,3.11,15.96,300.7,-0.721,1.2
-1.89,3.11,15.96,300.7,-0.729,1.2
-1.89,3.12,15.96,300.7,-0.729,1.204
-1.89,3.14,15.96,300.7,-0.729,1.211
-1.91,3.17,15.91,300.7,-0.741,1.23
-1.9,3.17,15.91,300.7,-0.738,1.23
-1.9,3.15,15.91,300.7,-0.738,1.223
-1.9,3.14,15.91,300.7,-0.738,1.219
-1.88,3.12,15.85,300.7,-0.735,1.22
-1.88,3.12,15.8,300.7,-0.74,1.228
-1.89,3.13,15.8,300.7,-0.744,1.232
-1.89,3.1,15.91,300.7,-0.734,1.203
-1.85,3.08,15.96,300.7,-0.714,1.188
-1.86,3.08,16.01,300.7,-0.713,1.181
-1.87,3.11,15.91,300.7,-0.726,1.207
-1.94,2.85,15.91,305,-0.753,1.106
-1.94,2.86,15.91,305,-0.753,1.11
-1.97,2.86,15.96,305,-0.76,1.103
-1.97,2.85,15.91,305,-0.765,1.106
-1.96,2.86,15.85,305,-0.767,1.119
-1.97,2.87,15.85,305,-0.77,1.122
-1.96,2.87,15.85,305,-0.767,1.122
-1.96,2.86,15.96,305,-0.756,1.103
-1.96,2.86,15.85,305,-0.767,1.119
-1.95,2.87,15.8,305,-0.768,1.13
-1.96,2.87,15.85,305,-0.767,1.122
-1.96,2.87,15.85,305,-0.767,1.122
-1.97,2.86,15.85,305,-0.77,1.119
-1.97,2.86,15.91,305,-0.765,1.11
-1.97,2.86,15.85,305,-0.77,1.119
-1.97,2.88,15.85,305,-0.77,1.126
-1.97,2.87,15.91,305,-0.765,1.114
-1.96,2.86,15.85,305,-0.767,1.119
-1.95,2.86,15.91,305,-0.757,1.11
-1.95,2.83,15.91,305,-0.757,1.099
-1.61,2.31,14.13,305.2,-0.799,1.147
-1.68,2.33,14.19,305.2,-0.827,1.147
-1.72,2.33,14.07,305.2,-0.861,1.166
-1.73,2.33,14.13,305.2,-0.859,1.156
-1.73,2.29,14.13,305.2,-0.859,1.137
-1.72,2.29,14.13,305.2,-0.854,1.137
-1.75,2.3,14.19,305.2,-0.861,1.132
-1.76,2.3,14.13,305.2,-0.874,1.142
-1.76,2.31,14.19,305.2,-0.866,1.137
-1.75,2.3,14.13,305.2,-0.869,1.142
-1.75,2.3,14.13,305.2,-0.869,1.142
-1.75,2.3,14.19,305.2,-0.861,1.132
-1.75,2.29,14.19,305.2,-0.861,1.127
-1.74,2.29,14.31,305.2,-0.842,1.108
-1.74,2.28,14.19,305.2,-0.856,1.122
-1.73,2.28,14.13,305.2,-0.859,1.132
-1.73,2.28,14.13,305.2,-0.859,1.132
-1.73,2.27,14.25,305.2,-0.844,1.108
-1.71,2.25,14.31,305.2,-0.828,1.089
-1.71,2.25,14.19,305.2,-0.842,1.107
-1.69,1.95,14.19,310,-0.832,0.96
-1.7,1.95,14.19,310,-0.837,0.96
-1.71,1.95,14.13,310,-0.849,0.968
-1.71,1.96,14.07,310,-0.856,0.981
-1.72,1.97,14.19,310,-0.846,0.97
-1.73,1.97,14.19,310,-0.851,0.97
-1.72,1.97,14.13,310,-0.854,0.978
-1.72,1.96,14.13,310,-0.854,0.973
-1.72,1.97,14.13,310,-0.854,0.978
-1.72,1.97,14.19,310,-0.846,0.97
-1.71,1.96,14.19,310,-0.842,0.965
-1.71,1.95,14.13,310,-0.849,0.968
-1.71,1.96,14.19,310,-0.842,0.965
-1.71,1.96,14.07,310,-0.856,0.981
-1.7,1.94,14.19,310,-0.837,0.955
-1.7,1.94,14.01,310,-0.858,0.979
-1.71,1.96,13.95,310,-0.871,0.998
-1.72,1.96,14.07,310,-0.861,0.981
-1.72,1.96,14.13,310,-0.854,0.973
-1.72,1.97,14.01,310,-0.868,0.995
-1.94,2.2,15.85,315,-0.759,0.86
-1.93,2.18,15.96,315,-0.744,0.841
-1.91,2.16,16.06,315,-0.728,0.823
-1.91,2.16,15.96,315,-0.737,0.833
-1.91,2.15,15.96,315,-0.737,0.829
-1.92,2.15,16.01,315,-0.736,0.824
-1.92,2.17,16.01,315,-0.736,0.832
-1.93,2.17,15.96,315,-0.744,0.837
-1.93,2.17,15.96,315,-0.744,0.837
-1.94,2.17,16.01,315,-0.744,0.832
-1.94,2.18,16.01,315,-0.744,0.836
-1.93,2.17,15.96,315,-0.744,0.837
-1.93,2.18,15.96,315,-0.744,0.841
-1.93,2.18,15.91,315,-0.749,0.846
-1.93,2.18,16.01,315,-0.74,0.836
-1.93,2.17,15.96,315,-0.744,0.837
-1.93,2.19,15.96,315,-0.744,0.845
-1.95,2.19,15.91,315,-0.757,0.85
-1.95,2.19,15.96,315,-0.752,0.845
-1.95,2.19,15.96,315,-0.752,0.845
-1.65,1.66,14.19,315.1,-0.812,0.817
-1.65,1.66,14.19,315.1,-0.812,0.817
-1.66,1.67,14.25,315.1,-0.81,0.815
-1.66,1.67,14.31,315.1,-0.803,0.808
-1.65,1.66,14.43,315.1,-0.785,0.79
-1.66,1.66,14.43,315.1,-0.79,0.79
-1.65,1.67,14.37,315.1,-0.792,0.801
-1.65,1.65,14.13,315.1,-0.819,0.819
-1.64,1.64,14.07,315.1,-0.821,0.821
-1.64,1.64,14.07,315.1,-0.821,0.821
-1.63,1.65,14.07,315.1,-0.816,0.826
-1.63,1.64,14.07,315.1,-0.816,0.821
-1.63,1.65,14.19,315.1,-0.802,0.812
-1.64,1.65,14.19,315.1,-0.807,0.812
-1.64,1.65,14.13,315.1,-0.814,0.819
-1.64,1.64,14.07,315.1,-0.821,0.821
-1.62,1.64,14.01,315.1,-0.818,0.828
-1.62,1.62,14.01,315.1,-0.818,0.818
-1.61,1.7,14.19,315.1,-0.792,0.837
-1.62,1.64,14.25,315.1,-0.791,0.8
-1.46,1.33,14.25,319.9,-0.712,0.649
-1.46,1.33,14.25,319.9,-0.712,0.649
-1.45,1.32,14.19,319.9,-0.714,0.65
-1.45,1.33,14.19,319.9,-0.714,0.655
-1.47,1.33,14.19,319.9,-0.723,0.655
-1.46,1.33,14.13,319.9,-0.725,0.66
-1.46,1.33,14.07,319.9,-0.731,0.666
-1.47,1.34,14.07,319.9,-0.736,0.671
-1.47,1.34,14.19,319.9,-0.723,0.659
-1.47,1.35,14.25,319.9,-0.717,0.659
-1.48,1.34,14.19,319.9,-0.728,0.659
-1.47,1.33,14.19,319.9,-0.723,0.655
-1.47,1.33,14.31,319.9,-0.711,0.644
-1.47,1.33,14.13,319.9,-0.73,0.66
-1.47,1.33,14.19,319.9,-0.723,0.655
-1.46,1.32,14.31,319.9,-0.707,0.639
-1.45,1.32,14.31,319.9,-0.702,0.639
-1.45,1.33,14.31,319.9,-0.702,0.644
-1.45,1.33,14.37,319.9,-0.696,0.638
-1.46,1.33,14.37,319.9,-0.701,0.638
-1.7,1.68,15.85,320.4,-0.665,0.657
-1.68,1.68,15.96,320.4,-0.648,0.648
-1.68,1.67,15.91,320.4,-0.652,0.648
-1.68,1.67,15.91,320.4,-0.652,0.648
-1.69,1.68,15.8,320.4,-0.665,0.661
-1.69,1.68,15.91,320.4,-0.656,0.652
-1.69,1.69,15.91,320.4,-0.656,0.656
-1.69,1.69,15.8,320.4,-0.665,0.665
-1.7,1.68,15.85,320.4,-0.665,0.657
-1.7,1.68,15.85,320.4,-0.665,0.657
-1.7,1.68,15.85,320.4,-0.665,0.657
-1.69,1.68,15.85,320.4,-0.661,0.657
-1.68,1.68,15.8,320.4,-0.661,0.661
-1.68,1.68,15.85,320.4,-0.657,0.657
-1.68,1.66,15.85,320.4,-0.657,0.649
-1.67,1.67,15.96,320.4,-0.644,0.644
-1.68,1.67,16.06,320.4,-0.64,0.636
-1.68,1.67,16.06,320.4,-0.64,0.636
-1.68,1.67,16.01,320.4,-0.644,0.64
-1.68,1.67,15.85,320.4,-0.657,0.653
-1.24,1.01,13.95,325.1,-0.631,0.514
-1.24,1.02,13.95,325.1,-0.631,0.519
-1.24,1.02,14.01,325.1,-0.626,0.515
-1.25,1.02,13.89,325.1,-0.642,0.524
-1.25,1.03,14.01,325.1,-0.631,0.52
-1.25,1.02,14.01,325.1,-0.631,0.515
-1.26,1.03,14.07,325.1,-0.631,0.516
-1.25,1.03,14.13,325.1,-0.62,0.511
-1.25,1.03,14.07,325.1,-0.626,0.516
-1.26,1.03,14.07,325.1,-0.631,0.516
-1.25,1.02,14.19,325.1,-0.615,0.502
-1.25,1.02,14.19,325.1,-0.615,0.502
-1.25,1.03,14.25,325.1,-0.61,0.503
-1.26,1.03,14.31,325.1,-0.61,0.498
-1.26,1.04,14.31,325.1,-0.61,0.503
-1.27,1.04,14.37,325.1,-0.609,0.499
-1.27,1.04,14.25,325.1,-0.62,0.508
-1.28,1.05,14.31,325.1,-0.619,0.508
-1.29,1.05,14.37,325.1,-0.619,0.504
-1.28,1.05,14.31,325.1,-0.619,0.508
-1.54,1.39,16.01,325.3,-0.59,0.533
-1.55,1.39,15.96,325.3,-0.598,0.536
-1.55,1.39,15.91,325.3,-0.602,0.54
-1.54,1.39,15.85,325.3,-0.602,0.544
-1.54,1.38,15.91,325.3,-0.598,0.536
-1.54,1.39,15.91,325.3,-0.598,0.54
-1.54,1.39,15.91,325.3,-0.598,0.54
-1.55,1.39,15.85,325.3,-0.606,0.544
-1.55,1.39,15.8,325.3,-0.61,0.547
-1.55,1.39,15.91,325.3,-0.602,0.54
-1.55,1.39,15.85,325.3,-0.606,0.544
-1.55,1.39,15.96,325.3,-0.598,0.536
-1.55,1.39,15.91,325.3,-0.602,0.54
-1.54,1.39,15.96,325.3,-0.594,0.536
-1.54,1.39,16.12,325.3,-0.582,0.526
-1.55,1.39,16.06,325.3,-0.59,0.53
-1.55,1.4,16.06,325.3,-0.59,0.533
-1.56,1.4,16.01,325.3,-0.598,0.537
-1.56,1.4,15.91,325.3,-0.606,0.543
-1.55,1.39,15.91,325.3,-0.602,0.54
-1.04,0.79,14.13,330,-0.516,0.392
-1.03,0.79,14.07,330,-0.516,0.395
-1.03,0.79,14.07,330,-0.516,0.395
-1.04,0.79,14.19,330,-0.512,0.389
-1.04,0.79,14.13,330,-0.516,0.392
-1.04,0.79,14.07,330,-0.521,0.395
-1.04,0.79,14.07,330,-0.521,0.395
-1.04,0.79,14.13,330,-0.516,0.392
-1.04,0.79,14.13,330,-0.516,0.392
-1.03,0.79,14.07,330,-0.516,0.395
-1.03,0.79,14.25,330,-0.503,0.386
-1.03,0.79,14.37,330,-0.494,0.379
-1.04,0.79,14.31,330,-0.503,0.382
-1.03,0.79,14.25,330,-0.503,0.386
-1.03,0.79,14.19,330,-0.507,0.389
-1.03,0.79,14.01,330,-0.52,0.399
-1.04,0.79,14.13,330,-0.516,0.392
-1.02,0.79,14.13,330,-0.506,0.392
-1.02,0.85,14.13,330,-0.506,0.422
-0.94,0.87,14.19,330,-0.463,0.428
-1.32,1.07,15.8,330.3,-0.52,0.421
-1.32,1.07,15.85,330.3,-0.516,0.418
-1.32,1.08,15.91,330.3,-0.512,0.419
-1.33,1.08,15.85,330.3,-0.52,0.422
-1.32,1.08,15.96,330.3,-0.509,0.417
-1.32,1.08,15.91,330.3,-0.512,0.419
-1.32,1.08,16.01,330.3,-0.506,0.414
-1.32,1.07,15.96,330.3,-0.509,0.413
-1.31,1.07,15.91,330.3,-0.508,0.415
-1.32,1.08,15.96,330.3,-0.509,0.417
-1.32,1.08,16.01,330.3,-0.506,0.414
-1.31,1.07,15.96,330.3,-0.505,0.413
-1.31,1.07,15.96,330.3,-0.505,0.413
-1.32,1.07,15.91,330.3,-0.512,0.415
-1.32,1.07,15.91,330.3,-0.512,0.415
-1.31,1.07,15.91,330.3,-0.508,0.415
-1.31,1.07,15.91,330.3,-0.508,0.415
-1.31,1.07,15.85,330.3,-0.512,0.418
-1.31,1.08,15.85,330.3,-0.512,0.422
-1.32,1.08,15.91,330.3,-0.512,0.419
-0.82,0.59,14.13,335.1,-0.407,0.293
-0.82,0.59,14.25,335.1,-0.4,0.288
-0.82,0.58,14.19,335.1,-0.404,0.285
-0.82,0.58,14.07,335.1,-0.41,0.29
-0.82,0.59,14.19,335.1,-0.404,0.29
-0.82,0.58,14.19,335.1,-0.404,0.285
-0.82,0.59,14.13,335.1,-0.407,0.293
-0.82,0.59,14.13,335.1,-0.407,0.293
-0.82,0.59,14.07,335.1,-0.41,0.295
-0.82,0.59,14.19,335.1,-0.404,0.29
-0.83,0.59,14.19,335.1,-0.408,0.29
-0.83,0.59,14.19,335.1,-0.408,0.29
-0.83,0.59,14.13,335.1,-0.412,0.293
-0.83,0.59,14.13,335.1,-0.412,0.293
-0.83,0.59,14.19,335.1,-0.408,0.29
-0.83,0.59,14.19,335.1,-0.408,0.29
-0.83,0.59,14.31,335.1,-0.402,0.286
-0.83,0.59,14.31,335.1,-0.402,0.286
-0.82,0.59,14.37,335.1,-0.394,0.283
-0.82,0.59,14.31,335.1,-0.397,0.286
-0.86,0.58,13.95,335.1,-0.438,0.295
-0.86,0.58,13.95,335.1,-0.438,0.295
-0.86,0.58,14.13,335.1,-0.427,0.288
-0.86,0.58,14.19,335.1,-0.423,0.285
-0.87,0.58,14.25,335.1,-0.425,0.283
-0.87,0.58,14.25,335.1,-0.425,0.283
-0.87,0.58,14.19,335.1,-0.428,0.285
-0.87,0.68,14.25,335.1,-0.425,0.332
-0.87,0.68,14.13,335.1,-0.432,0.338
-0.99,0.68,14.13,335.1,-0.491,0.338
-0.99,0.6,14.25,335.1,-0.483,0.293
-0.93,0.57,14.31,335.1,-0.45,0.276
-0.89,0.57,14.31,335.1,-0.431,0.276
-0.88,0.57,14.37,335.1,-0.422,0.274
-0.88,0.57,14.19,335.1,-0.433,0.281
-0.87,0.57,14.19,335.1,-0.428,0.281
-0.86,0.58,14.19,335.1,-0.423,0.285
-0.86,0.58,14.13,335.1,-0.427,0.288
-0.86,0.57,14.07,335.1,-0.43,0.285
-0.86,0.57,14.25,335.1,-0.42,0.278
-1.02,0.79,15.74,335.4,-0.405,0.313
-1.03,0.8,15.85,335.4,-0.403,0.313
-1.03,0.8,15.96,335.4,-0.397,0.309
-1.03,0.8,16.01,335.4,-0.395,0.307
-1.03,0.8,15.85,335.4,-0.403,0.313
-1.03,0.8,15.96,335.4,-0.397,0.309
-1.03,0.8,16.01,335.4,-0.395,0.307
-1.03,0.8,16.01,335.4,-0.395,0.307
-1.03,0.8,15.96,335.4,-0.397,0.309
-1.04,0.8,15.85,335.4,-0.407,0.313
-1.03,0.8,15.91,335.4,-0.4,0.311
-1.03,0.8,15.96,335.4,-0.397,0.309
-1.03,0.8,15.96,335.4,-0.397,0.309
-1.03,0.8,15.96,335.4,-0.397,0.309
-1.03,0.8,15.96,335.4,-0.397,0.309
-1.03,0.8,15.96,335.4,-0.397,0.309
-1.02,0.8,15.96,335.4,-0.393,0.309
-1.03,0.8,16.06,335.4,-0.392,0.305
-1.02,0.8,16.01,335.4,-0.391,0.307
-1.02,0.8,16.06,335.4,-0.389,0.305
-0.68,0.41,14.19,340,-0.335,0.202
-0.68,0.41,14.31,340,-0.329,0.198
-0.68,0.41,14.31,340,-0.329,0.198
-0.68,0.41,14.25,340,-0.332,0.2
-0.68,0.41,14.13,340,-0.338,0.203
-0.68,0.41,14.19,340,-0.335,0.202
-0.68,0.41,14.13,340,-0.338,0.203
-0.68,0.41,14.19,340,-0.335,0.202
-0.69,0.41,14.25,340,-0.337,0.2
-0.69,0.42,14.13,340,-0.342,0.208
-0.69,0.41,14.13,340,-0.342,0.203
-0.68,0.41,14.13,340,-0.338,0.203
-0.69,0.41,14.19,340,-0.34,0.202
-0.69,0.41,14.25,340,-0.337,0.2
-0.69,0.41,14.37,340,-0.331,0.197
-0.69,0.41,14.43,340,-0.328,0.195
-0.69,0.41,14.37,340,-0.331,0.197
-0.69,0.41,14.37,340,-0.331,0.197
-0.69,0.41,14.37,340,-0.331,0.197
-0.69,0.41,14.31,340,-0.334,0.198
-0.7,0.42,13.89,340.1,-0.36,0.216
-0.7,0.42,14.13,340.1,-0.347,0.208
-0.69,0.42,14.01,340.1,-0.348,0.212
-0.69,0.42,14.19,340.1,-0.34,0.207
-0.69,0.42,14.25,340.1,-0.337,0.205
-0.69,0.42,14.19,340.1,-0.34,0.207
-0.69,0.42,14.19,340.1,-0.34,0.207
-0.69,0.42,14.31,340.1,-0.334,0.203
-0.69,0.42,14.19,340.1,-0.34,0.207
-0.69,0.42,14.25,340.1,-0.337,0.205
-0.69,0.43,14.25,340.1,-0.337,0.21
-0.69,0.43,14.25,340.1,-0.337,0.21
-0.69,0.42,14.19,340.1,-0.34,0.207
-0.69,0.42,14.13,340.1,-0.342,0.208
-0.69,0.42,14.19,340.1,-0.34,0.207
-0.69,0.42,14.13,340.1,-0.342,0.208
-0.69,0.42,14.13,340.1,-0.342,0.208
-0.69,0.42,14.07,340.1,-0.345,0.21
-0.69,0.42,14.01,340.1,-0.348,0.212
-0.69,0.42,14.25,340.1,-0.337,0.205
-0.86,0.62,15.91,340.4,-0.334,0.241
-0.84,0.62,15.96,340.4,-0.324,0.239
-0.83,0.61,16.01,340.4,-0.318,0.234
-0.83,0.61,16.06,340.4,-0.316,0.232
-0.83,0.61,16.06,340.4,-0.316,0.232
-0.83,0.61,16.01,340.4,-0.318,0.234
-0.83,0.61,15.96,340.4,-0.32,0.235
-0.82,0.61,15.91,340.4,-0.318,0.237
-0.82,0.61,16.01,340.4,-0.314,0.234
-0.82,0.6,15.91,340.4,-0.318,0.233
-0.82,0.6,15.96,340.4,-0.316,0.231
-0.82,0.6,15.96,340.4,-0.316,0.231
-0.82,0.6,16.01,340.4,-0.314,0.23
-0.82,0.6,15.96,340.4,-0.316,0.231
-0.81,0.6,15.96,340.4,-0.312,0.231
-0.82,0.6,15.96,340.4,-0.316,0.231
-0.82,0.6,15.91,340.4,-0.318,0.233
-0.82,0.61,16.06,340.4,-0.312,0.232
-0.82,0.6,16.12,340.4,-0.31,0.227
-0.82,0.6,16.01,340.4,-0.314,0.23
-0.53,0.29,14.19,344.9,-0.261,0.143
-0.53,0.29,14.13,344.9,-0.263,0.144
-0.53,0.29,14.19,344.9,-0.261,0.143
-0.53,0.29,14.19,344.9,-0.261,0.143
-0.53,0.29,14.13,344.9,-0.263,0.144
-0.53,0.29,14.19,344.9,-0.261,0.143
-0.53,0.29,14.13,344.9,-0.263,0.144
-0.52,0.29,14.13,344.9,-0.258,0.144
-0.52,0.29,14.07,344.9,-0.26,0.145
-0.52,0.29,14.07,344.9,-0.26,0.145
-0.52,0.29,14.07,344.9,-0.26,0.145
-0.52,0.28,14.01,344.9,-0.263,0.141
-0.52,0.29,14.07,344.9,-0.26,0.145
-0.52,0.29,14.01,344.9,-0.263,0.146
-0.52,0.29,14.07,344.9,-0.26,0.145
-0.52,0.29,14.07,344.9,-0.26,0.145
-0.52,0.28,14.07,344.9,-0.26,0.14
-0.52,0.29,14.07,344.9,-0.26,0.145
-0.52,0.29,14.07,344.9,-0.26,0.145
-0.52,0.29,14.07,344.9,-0.26,0.145
-0.64,0.44,15.91,345,-0.248,0.171
-0.64,0.45,15.96,345,-0.247,0.174
-0.64,0.44,16.01,345,-0.245,0.169
-0.64,0.45,16.01,345,-0.245,0.172
-0.64,0.45,15.96,345,-0.247,0.174
-0.64,0.45,15.96,345,-0.247,0.174
-0.64,0.45,16.01,345,-0.245,0.172
-0.64,0.45,15.91,345,-0.248,0.175
-0.64,0.45,16.01,345,-0.245,0.172
-0.64,0.45,16.12,345,-0.242,0.17
-0.65,0.45,16.01,345,-0.249,0.172
-0.65,0.45,15.91,345,-0.252,0.175
-0.65,0.45,15.91,345,-0.252,0.175
-0.65,0.45,15.91,345,-0.252,0.175
-0.65,0.45,16.06,345,-0.248,0.171
-0.64,0.45,16.06,345,-0.244,0.171
-0.64,0.45,15.96,345,-0.247,0.174
-0.64,0.44,15.91,345,-0.248,0.171
-0.64,0.45,16.06,345,-0.244,0.171
-0.64,0.44,15.91,345,-0.248,0.171
-0.33,0.15,14.13,349.9,-0.164,0.074
-0.33,0.14,14.13,349.9,-0.164,0.069
-0.34,0.14,14.13,349.9,-0.169,0.069
-0.34,0.15,14.13,349.9,-0.169,0.074
-0.35,0.16,14.13,349.9,-0.174,0.079
-0.35,0.15,14.07,349.9,-0.175,0.075
-0.35,0.15,14.13,349.9,-0.174,0.074
-0.35,0.15,14.07,349.9,-0.175,0.075
