F_Lift,F_Drag,Windspeed,Angle,Cl,Cd
-4.69,14.01,27.99,284.9,-0.58,1.74
-4.68,14.03,27.99,284.9,-0.58,1.74
-4.7,14.03,28.02,284.9,-0.58,1.74
-4.7,14.06,27.99,284.9,-0.58,1.75
-4.69,14.1,27.9,284.9,-0.59,1.76
-4.73,14.19,27.72,284.9,-0.6,1.8
-4.73,14.19,27.78,284.9,-0.6,1.79
-4.73,14.13,27.72,284.9,-0.6,1.79
-4.73,14.27,27.69,284.9,-0.6,1.81
-4.76,14.31,27.93,284.9,-0.59,1.79
-4.75,14.31,27.84,284.9,-0.6,1.8
-4.75,14.2,27.69,284.9,-0.6,1.8
-4.76,14.27,27.66,284.9,-0.61,1.82
-4.78,14.27,27.75,284.9,-0.6,1.81
-4.77,14.27,27.84,284.9,-0.6,1.79
-5.47,13.89,28.25,285.1,-0.673,1.71
-5.48,13.89,28.31,285.1,-0.672,1.703
-5.48,13.87,28.55,285.1,-0.661,1.672
-5.51,14.02,28.55,285.1,-0.664,1.69
-5.53,13.86,28.55,285.1,-0.667,1.671
-5.44,13.86,28.46,285.1,-0.66,1.681
-5.44,13.8,28.64,285.1,-0.652,1.653
-5.47,13.89,28.67,285.1,-0.654,1.66
-5.47,13.76,28.46,285.1,-0.664,1.669
-5.42,13.76,28.37,285.1,-0.662,1.68
-5.42,13.7,28.22,285.1,-0.669,1.69
-5.44,13.83,28.22,285.1,-0.671,1.706
-5.47,13.91,28.31,285.1,-0.671,1.705
-5.49,13.91,28.34,285.1,-0.672,1.702
-5.49,13.99,28.37,285.1,-0.67,1.708
-5.59,14.16,28.28,285.1,-0.687,1.74
-5.55,13.95,28.28,285.1,-0.682,1.714
-5.49,13.95,28.1,285.1,-0.683,1.736
-5.49,13.84,28.19,285.1,-0.679,1.711
-5.43,13.7,28.73,285.1,-0.646,1.631
-6.08,12.7,28.61,290,-0.73,1.524
-6.08,12.69,28.64,290,-0.728,1.52
-6.14,12.76,28.52,290,-0.742,1.541
-6.1,12.76,28.4,290,-0.743,1.554
-6.17,12.76,28.58,290,-0.742,1.535
-6.17,12.86,28.64,290,-0.739,1.54
-6.17,12.82,28.67,290,-0.738,1.532
-6.11,12.82,28.49,290,-0.74,1.552
-6.09,12.72,28.55,290,-0.734,1.533
-6.09,12.68,28.88,290,-0.717,1.494
-6.09,12.7,28.58,290,-0.733,1.528
-6.06,12.7,28.43,290,-0.737,1.544
-6.03,12.58,28.61,290,-0.724,1.51
-6.03,12.51,28.64,290,-0.722,1.499
-6,12.59,28.52,290,-0.725,1.521
-6.04,12.59,28.25,290,-0.744,1.55
-6.06,12.61,28.34,290,-0.741,1.543
-6.06,12.63,28.19,290,-0.749,1.562
-6.05,12.63,28.1,290,-0.753,1.572
-6.06,12.63,28.37,290,-0.74,1.542
-5.56,13.07,28.17,290.5,-0.68,1.6
-5.55,12.99,27.87,290.5,-0.7,1.63
-5.51,12.99,27.96,290.5,-0.69,1.62
-5.51,12.94,28.23,290.5,-0.67,1.58
-5.51,12.94,28.2,290.5,-0.68,1.59
-5.48,12.92,27.96,290.5,-0.68,1.61
-5.5,12.92,27.96,290.5,-0.69,1.61
-5.5,12.99,27.99,290.5,-0.68,1.62
-5.54,13.05,27.87,290.5,-0.69,1.64
-5.57,13.12,27.78,290.5,-0.7,1.66
-5.55,13.12,27.9,290.5,-0.69,1.64
-5.55,13.17,27.9,290.5,-0.69,1.65
-5.61,13.15,28.11,290.5,-0.69,1.62
-5.57,13.09,27.9,290.5,-0.7,1.64
-5.53,13.09,27.93,290.5,-0.69,1.63
-5.53,13,28.05,290.5,-0.68,1.61
-5.55,13.14,28.02,290.5,-0.69,1.63
-5.57,13.11,28.02,290.5,-0.69,1.63
-5.63,13.11,28.02,290.5,-0.7,1.63
-5.63,13.25,28.02,290.5,-0.7,1.64
-6.05,12.09,27.99,295,-0.75,1.5
-6.09,12.04,27.63,295,-0.78,1.54
-6.06,12.05,27.63,295,-0.77,1.54
-6.08,12.05,27.72,295,-0.77,1.53
-6.08,12.01,27.78,295,-0.77,1.52
-6.02,11.9,27.87,295,-0.76,1.49
-6.04,12.01,27.96,295,-0.75,1.5
-6.02,12.01,27.99,295,-0.75,1.49
-6.02,11.91,28.02,295,-0.75,1.48
-6,11.96,28.08,295,-0.74,1.48
-6.01,11.92,28.02,295,-0.75,1.48
-5.99,11.92,27.99,295,-0.74,1.48
-5.99,11.85,27.96,295,-0.75,1.48
-5.98,11.92,28.02,295,-0.74,1.48
-6,11.89,28.17,295,-0.74,1.46
-5.99,11.89,27.93,295,-0.75,1.49
-5.99,11.86,27.78,295,-0.76,1.5
-5.99,11.85,27.75,295,-0.76,1.5
-5.97,11.84,27.75,295,-0.76,1.5
-5.97,11.84,27.75,295,-0.76,1.5
-6.63,11.55,28.7,295.2,-0.791,1.378
-6.61,11.58,28.73,295.2,-0.787,1.378
-6.63,11.58,28.85,295.2,-0.783,1.367
-6.65,11.58,28.85,295.2,-0.785,1.367
-6.65,11.58,28.76,295.2,-0.79,1.376
-6.61,11.59,28.82,295.2,-0.782,1.371
-6.63,11.59,28.61,295.2,-0.796,1.391
-6.63,11.57,28.31,295.2,-0.813,1.418
-6.63,11.54,28.31,295.2,-0.813,1.415
-6.62,11.57,28.37,295.2,-0.808,1.412
-6.62,11.57,28.34,295.2,-0.81,1.415
-6.59,11.49,28.58,295.2,-0.793,1.382
-6.59,11.48,28.82,295.2,-0.78,1.358
-6.57,11.41,28.7,295.2,-0.784,1.361
-6.55,11.41,28.52,295.2,-0.791,1.378
-6.49,11.33,28.34,295.2,-0.794,1.386
-6.49,11.29,28.16,295.2,-0.804,1.399
-6.47,11.26,27.98,295.2,-0.812,1.413
-6.44,11.26,28.13,295.2,-0.8,1.398
-6.4,11.19,28.22,295.2,-0.79,1.381
-6.38,10.81,28.02,299.8,-0.79,1.34
-6.38,10.77,27.96,299.8,-0.8,1.34
-6.42,10.83,27.69,299.8,-0.82,1.38
-6.42,10.83,27.93,299.8,-0.8,1.35
-6.39,10.83,28.14,299.8,-0.79,1.33
-6.39,10.81,27.96,299.8,-0.8,1.35
-6.39,10.8,27.93,299.8,-0.8,1.35
-6.38,10.74,28.08,299.8,-0.79,1.33
-6.35,10.74,27.78,299.8,-0.8,1.36
-6.35,10.72,27.66,299.8,-0.81,1.37
-6.36,10.77,27.87,299.8,-0.8,1.35
-6.36,10.71,28.02,299.8,-0.79,1.33
-6.34,10.71,28.11,299.8,-0.78,1.32
-6.34,10.67,27.9,299.8,-0.79,1.34
-6.32,10.67,28.02,299.8,-0.78,1.32
-6.36,10.74,28.2,299.8,-0.78,1.32
-6.37,10.74,28.11,299.8,-0.79,1.32
-6.37,10.72,27.99,299.8,-0.79,1.33
-6.35,10.71,27.9,299.8,-0.79,1.34
-6.3,10.58,28.02,299.8,-0.78,1.31
-6.62,10,27.65,300,-0.851,1.285
-6.65,10,27.71,300,-0.851,1.28
-6.55,9.94,28.01,300,-0.82,1.245
-6.55,9.81,27.92,300,-0.826,1.237
-6.48,9.76,27.98,300,-0.813,1.225
-6.48,9.76,27.83,300,-0.822,1.238
-6.47,9.77,27.65,300,-0.832,1.256
-6.47,9.77,27.86,300,-0.819,1.237
-6.49,9.75,28.01,300,-0.813,1.221
-6.5,9.75,28.28,300,-0.799,1.198
-6.5,9.79,28.31,300,-0.797,1.2
-6.5,9.78,28.07,300,-0.811,1.22
-6.51,9.79,28.25,300,-0.801,1.205
-6.49,9.79,28.16,300,-0.804,1.213
-6.51,9.79,27.71,300,-0.833,1.253
-6.51,9.86,27.77,300,-0.829,1.256
-6.55,9.82,28.07,300,-0.817,1.225
-6.52,9.82,28.22,300,-0.804,1.212
-6.52,9.8,28.13,300,-0.81,1.217
-6.49,9.74,28.31,300,-0.796,1.194
-6.62,8.91,27.86,305.1,-0.838,1.128
-6.72,8.91,28.13,305.1,-0.834,1.106
-6.72,8.89,28.37,305.1,-0.82,1.085
-6.8,8.92,28.4,305.1,-0.828,1.087
-6.83,8.88,28.37,305.1,-0.834,1.084
-6.83,8.88,28.25,305.1,-0.841,1.093
-6.83,8.93,28.28,305.1,-0.839,1.097
-6.88,8.94,28.25,305.1,-0.847,1.101
-6.87,8.9,28.01,305.1,-0.86,1.115
-6.84,8.9,28.16,305.1,-0.848,1.103
-6.84,8.92,28.07,305.1,-0.853,1.112
-6.87,8.91,28.01,305.1,-0.86,1.116
-6.86,8.85,28.1,305.1,-0.854,1.101
-6.82,8.85,28.13,305.1,-0.847,1.099
-6.82,8.88,28.19,305.1,-0.843,1.098
-6.83,8.85,28.25,305.1,-0.841,1.09
-6.81,8.82,28.01,305.1,-0.853,1.105
-6.78,8.82,28.07,305.1,-0.845,1.1
-6.78,8.82,28.4,305.1,-0.826,1.074
-6.8,8.85,28.31,305.1,-0.834,1.085
-6.6,9.47,27.96,305.2,-0.82,1.18
-6.55,9.4,27.81,305.2,-0.83,1.18
-6.52,9.39,27.66,305.2,-0.83,1.2
-6.53,9.39,27.51,305.2,-0.84,1.21
-6.53,9.44,27.66,305.2,-0.83,1.2
-6.58,9.37,27.78,305.2,-0.83,1.18
-6.54,9.41,27.78,305.2,-0.83,1.19
-6.52,9.41,27.6,305.2,-0.83,1.2
-6.52,9.39,27.66,305.2,-0.83,1.2
-6.53,9.38,27.72,305.2,-0.83,1.19
-6.55,9.43,27.75,305.2,-0.83,1.19
-6.56,9.43,27.78,305.2,-0.83,1.19
-6.56,9.43,27.84,305.2,-0.82,1.19
-6.57,9.42,27.96,305.2,-0.82,1.17
-6.55,9.4,27.99,305.2,-0.81,1.17
-6.53,9.4,28.08,305.2,-0.81,1.16
-6.53,9.37,28.08,305.2,-0.81,1.16
-6.5,9.37,28.05,305.2,-0.8,1.16
-6.55,9.36,27.93,305.2,-0.82,1.17
-6.55,9.44,27.69,305.2,-0.83,1.2
-6.65,8.34,27.9,310,-0.83,1.04
-6.62,8.34,27.78,310,-0.84,1.05
-6.62,8.3,27.75,310,-0.84,1.05
-6.63,8.33,27.87,310,-0.83,1.04
-6.64,8.33,27.81,310,-0.84,1.05
-6.64,8.34,27.84,310,-0.83,1.05
-6.64,8.35,27.87,310,-0.83,1.05
-6.67,8.38,28.05,310,-0.83,1.04
-6.69,8.38,28.05,310,-0.83,1.04
-6.65,8.33,27.96,310,-0.83,1.04
-6.65,8.34,27.99,310,-0.83,1.04
-6.64,8.28,27.93,310,-0.83,1.03
-6.6,8.28,27.96,310,-0.82,1.03
-6.61,8.29,28.02,310,-0.82,1.03
-6.61,8.32,27.84,310,-0.83,1.05
-6.64,8.34,27.63,310,-0.85,1.06
-6.66,8.34,27.63,310,-0.85,1.06
-6.65,8.35,27.75,310,-0.84,1.06
-6.65,8.35,27.84,310,-0.84,1.05
-6.66,8.35,27.9,310,-0.83,1.05
-6.77,7.68,28.31,310,-0.83,0.942
-6.77,7.68,28.52,310,-0.818,0.928
-6.76,7.66,28.34,310,-0.827,0.937
-6.75,7.62,28.31,310,-0.828,0.934
-6.7,7.62,28.19,310,-0.828,0.942
-6.7,7.57,28.28,310,-0.823,0.93
-6.69,7.6,28.28,310,-0.822,0.934
-6.72,7.61,28.07,310,-0.838,0.949
-6.69,7.61,28.07,310,-0.834,0.949
-6.69,7.59,28.07,310,-0.834,0.946
-6.66,7.54,27.92,310,-0.839,0.95
-6.64,7.57,27.68,310,-0.852,0.971
-6.68,7.57,27.92,310,-0.842,0.954
-6.68,7.57,28.13,310,-0.829,0.94
-6.65,7.54,27.92,310,-0.838,0.95
-6.63,7.51,28.04,310,-0.829,0.939
-6.63,7.51,28.1,310,-0.825,0.935
-6.63,7.51,27.98,310,-0.832,0.943
-6.65,7.56,27.89,310,-0.84,0.955
-6.66,7.54,28.07,310,-0.831,0.94
-6.42,7.08,27.87,315,-0.81,0.89
-6.47,7.11,27.9,315,-0.81,0.89
-6.48,7.11,27.81,315,-0.82,0.9
-6.48,7.13,27.87,315,-0.81,0.89
-6.49,7.13,27.78,315,-0.82,0.9
-6.49,7.14,27.84,315,-0.82,0.9
-6.5,7.14,27.72,315,-0.82,0.91
-6.5,7.13,27.66,315,-0.83,0.91
-6.49,7.13,27.81,315,-0.82,0.9
-6.51,7.14,27.78,315,-0.82,0.9
-6.49,7.14,27.75,315,-0.82,0.9
-6.49,7.14,27.81,315,-0.82,0.9
-6.49,7.14,27.93,315,-0.81,0.89
-6.5,7.16,27.99,315,-0.81,0.89
-6.5,7.16,27.93,315,-0.81,0.89
-6.5,7.19,27.87,315,-0.82,0.9
-6.51,7.16,27.75,315,-0.82,0.91
-6.52,7.19,27.72,315,-0.83,0.91
-6.56,7.19,27.93,315,-0.82,0.9
-6.56,7.21,28.02,315,-0.81,0.89
-6.19,6.34,28.19,315,-0.765,0.784
-6.26,6.37,28.25,315,-0.771,0.784
-6.3,6.37,28.16,315,-0.781,0.789
-6.3,6.37,28.31,315,-0.772,0.781
-6.35,6.38,28.25,315,-0.782,0.785
-6.32,6.36,28.37,315,-0.772,0.776
-6.31,6.36,28.04,315,-0.789,0.795
-6.31,6.32,27.77,315,-0.804,0.805
-6.32,6.36,27.86,315,-0.8,0.805
-6.35,6.38,27.89,315,-0.802,0.806
-6.38,6.38,27.83,315,-0.809,0.809
-6.38,6.4,27.92,315,-0.804,0.807
-6.4,6.4,27.83,315,-0.812,0.812
-6.39,6.4,27.77,315,-0.814,0.815
-6.4,6.4,27.92,315,-0.807,0.807
-6.4,6.4,28.07,315,-0.798,0.798
-6.38,6.39,28.07,315,-0.796,0.797
-6.39,6.38,27.92,315,-0.805,0.804
-6.39,6.38,27.92,315,-0.805,0.804
-6.39,6.39,27.86,315.1,-0.809,0.809
-5.86,5.77,28.05,320,-0.73,0.71
-5.89,5.77,27.99,320,-0.73,0.72
-5.89,5.81,27.96,320,-0.73,0.72
-5.9,5.84,28.05,320,-0.73,0.72
-5.92,5.85,28.17,320,-0.73,0.72
-5.93,5.85,28.11,320,-0.73,0.72
-5.93,5.84,28.23,320,-0.72,0.71
-5.93,5.83,28.26,320,-0.72,0.71
-5.93,5.84,28.14,320,-0.73,0.72
-5.96,5.84,28.2,320,-0.73,0.72
-5.96,5.83,27.96,320,-0.74,0.73
-5.92,5.79,28.05,320,-0.73,0.72
-5.89,5.8,28.2,320,-0.72,0.71
-5.88,5.8,28.14,320,-0.72,0.71
-5.88,5.8,27.99,320,-0.73,0.72
-5.87,5.79,28.02,320,-0.73,0.72
-5.85,5.79,28.17,320,-0.72,0.71
-5.9,5.79,28.17,320,-0.72,0.71
-5.9,5.84,28.11,320,-0.73,0.72
-5.94,5.85,28.02,320,-0.74,0.73
-5.68,5.1,28.31,320.1,-0.696,0.625
-5.68,5.13,28.22,320.1,-0.701,0.633
-5.68,5.09,28.28,320.1,-0.698,0.625
-5.64,5.05,28.43,320.1,-0.686,0.614
-5.6,5.05,28.46,320.1,-0.679,0.613
-5.6,5.05,28.4,320.1,-0.682,0.615
-5.62,5.04,28.43,320.1,-0.683,0.613
-5.61,5.06,28.43,320.1,-0.682,0.615
-5.65,5.06,28.31,320.1,-0.693,0.62
-5.65,5.07,28.34,320.1,-0.691,0.62
-5.67,5.08,28.49,320.1,-0.686,0.615
-5.65,5.07,28.52,320.1,-0.683,0.612
-5.66,5.07,28.22,320.1,-0.698,0.626
-5.66,5.07,27.86,320.1,-0.716,0.642
-5.66,5.06,27.83,320.1,-0.718,0.642
-5.64,5.05,27.89,320.1,-0.712,0.638
-5.64,5.05,28.22,320.1,-0.696,0.623
-5.64,5.05,28.25,320.1,-0.694,0.622
-5.64,5.02,28.16,320.1,-0.699,0.622
-5.61,5.03,28.13,320.1,-0.697,0.625
-5.34,4.73,27.96,324.8,-0.67,0.59
-5.34,4.74,27.78,324.8,-0.67,0.6
-5.39,4.76,27.96,324.8,-0.67,0.59
-5.32,4.73,28.14,324.8,-0.65,0.58
-5.32,4.71,28.05,324.8,-0.66,0.58
-5.35,4.74,28.02,324.8,-0.66,0.59
-5.4,4.76,28.05,324.8,-0.67,0.59
-5.38,4.76,28.14,324.9,-0.66,0.59
-5.37,4.74,28.11,324.9,-0.66,0.58
-5.4,4.76,28.17,324.9,-0.66,0.58
-5.4,4.76,28.23,324.9,-0.66,0.58
-5.39,4.76,28.26,324.9,-0.66,0.58
-5.39,4.75,28.2,324.9,-0.66,0.58
-5.37,4.75,28.17,324.9,-0.66,0.58
-5.34,4.73,28.17,324.9,-0.66,0.58
-5.37,4.73,28.17,324.9,-0.66,0.58
-5.37,4.75,28.17,324.9,-0.66,0.58
-5.38,4.73,28.11,324.9,-0.66,0.58
-5.34,4.72,28.14,324.9,-0.66,0.58
-5.35,4.72,28.14,324.9,-0.66,0.58
-4.93,4,28.46,325.2,-0.598,0.485
-5.01,3.99,28.28,325.2,-0.616,0.49
-5,3.98,28.4,325.2,-0.609,0.485
-5.01,3.98,28.46,325.2,-0.608,0.483
-5.01,4,28.28,325.2,-0.616,0.491
-5.02,3.98,28.31,325.2,-0.615,0.488
-4.99,3.96,28.49,325.2,-0.604,0.479
-4.98,3.96,28.64,325.2,-0.597,0.474
-4.98,3.96,28.4,325.2,-0.607,0.482
-4.97,3.97,28.4,325.2,-0.605,0.484
-5,3.98,28.4,325.2,-0.609,0.485
-5.04,3.98,28.43,325.2,-0.613,0.484
-5.04,4,28.67,325.2,-0.602,0.478
-5.06,4,28.7,325.2,-0.604,0.477
-5.07,4.02,28.64,325.2,-0.607,0.482
-5.07,4.01,28.73,325.2,-0.604,0.477
-5.05,4,28.73,325.2,-0.601,0.476
-5.04,4,28.67,325.2,-0.602,0.478
-5.03,4,28.61,325.2,-0.604,0.48
-5.03,4,28.64,325.2,-0.603,0.479
-4.04,2.96,28.22,330,-0.498,0.365
-3.99,2.93,28.13,330,-0.495,0.364
-3.96,2.93,28.19,330,-0.49,0.362
-3.96,2.92,28.19,330,-0.49,0.361
-3.96,2.92,28.13,330,-0.492,0.363
-3.95,2.93,28.01,330,-0.495,0.367
-3.98,2.93,27.68,330,-0.51,0.376
-3.98,2.94,27.74,330,-0.508,0.375
-4,2.95,27.71,330,-0.512,0.377
-4.01,2.96,27.74,330,-0.512,0.378
-4.01,2.96,27.77,330,-0.511,0.377
-4.01,2.95,27.92,330,-0.505,0.372
-4,2.94,28.1,330,-0.498,0.366
-3.98,2.93,28.01,330,-0.498,0.367
-3.98,2.93,27.71,330,-0.509,0.375
-3.98,2.93,27.98,330,-0.5,0.368
-3.96,2.92,27.65,330,-0.509,0.375
-3.96,2.92,27.55,330,-0.513,0.378
-3.95,2.92,27.83,330,-0.501,0.37
-3.95,2.91,28.1,330,-0.492,0.362
-4.49,3.6,27.96,330.1,-0.56,0.45
-4.51,3.6,27.84,330.1,-0.57,0.45
-4.49,3.58,27.93,330.1,-0.56,0.45
-4.49,3.58,27.96,330.1,-0.56,0.45
-4.5,3.59,27.87,330.1,-0.56,0.45
-4.5,3.59,27.9,330.1,-0.56,0.45
-4.49,3.59,27.99,330.1,-0.56,0.45
-4.52,3.59,27.99,330.1,-0.56,0.45
-4.5,3.6,27.99,330.1,-0.56,0.45
-4.5,3.6,27.81,330.1,-0.57,0.45
-4.51,3.6,27.96,330.1,-0.56,0.45
-4.49,3.6,27.93,330.1,-0.56,0.45
-4.47,3.58,28.05,330.1,-0.55,0.44
-4.47,3.6,27.9,330.1,-0.56,0.45
-4.5,3.59,27.81,330.1,-0.57,0.45
-4.48,3.59,27.75,330.1,-0.57,0.45
-4.46,3.58,27.72,330.1,-0.57,0.45
-4.46,3.58,27.81,330.1,-0.56,0.45
-4.47,3.57,27.78,330.1,-0.56,0.45
-4.47,3.57,27.81,330.1,-0.56,0.45
-3.13,2.15,28.22,335,-0.386,0.265
-3.12,2.15,28.13,335,-0.387,0.267
-3.14,2.15,27.95,335,-0.395,0.27
-3.14,2.17,28.13,335,-0.39,0.269
-3.15,2.17,28.16,335,-0.39,0.269
-3.16,2.18,28.25,335,-0.389,0.268
-3.16,2.18,28.07,335,-0.394,0.272
-3.16,2.17,28.07,335,-0.394,0.271
-3.15,2.17,28.25,335,-0.388,0.267
-3.16,2.18,28.25,335,-0.389,0.268
-3.17,2.18,28.19,335,-0.392,0.27
-3.17,2.18,28.07,335,-0.395,0.272
-3.17,2.18,28.04,335,-0.396,0.272
-3.15,2.17,27.95,335,-0.396,0.273
-3.17,2.17,28.1,335,-0.394,0.27
-3.17,2.18,28.07,335,-0.395,0.272
-3.16,2.18,28.1,335,-0.393,0.271
-3.16,2.18,28.19,335,-0.391,0.27
-3.16,2.18,28.22,335,-0.39,0.269
-3.16,2.17,28.19,335,-0.391,0.268
-3.5,2.66,27.87,335.3,-0.44,0.33
-3.5,2.66,27.87,335.3,-0.44,0.33
-3.5,2.66,27.9,335.3,-0.44,0.33
-3.5,2.66,27.96,335.3,-0.44,0.33
-3.5,2.66,28.02,335.3,-0.43,0.33
-3.5,2.66,27.93,335.3,-0.44,0.33
-3.5,2.66,28.08,335.3,-0.43,0.33
-3.5,2.66,27.93,335.3,-0.44,0.33
-3.5,2.66,27.96,335.3,-0.44,0.33
-3.51,2.66,27.93,335.3,-0.44,0.33
-3.52,2.66,27.96,335.3,-0.44,0.33
-3.52,2.67,27.99,335.3,-0.44,0.33
-3.51,2.65,27.81,335.3,-0.44,0.33
-3.49,2.65,27.78,335.3,-0.44,0.33
-3.49,2.65,27.87,335.3,-0.44,0.33
-3.49,2.65,28.14,335.3,-0.43,0.33
-3.5,2.64,27.96,335.3,-0.44,0.33
-3.5,2.64,27.87,335.3,-0.44,0.33
-3.49,2.64,27.96,335.3,-0.43,0.33
-3.49,2.64,27.75,335.3,-0.44,0.33
-2.59,1.61,28.07,340,-0.323,0.201
-2.59,1.62,28.01,340,-0.324,0.203
-2.58,1.61,28.04,340,-0.322,0.201
-2.57,1.61,27.83,340,-0.326,0.204
-2.57,1.61,27.77,340,-0.327,0.205
-2.59,1.62,27.95,340,-0.326,0.204
-2.61,1.62,27.89,340,-0.33,0.205
-2.6,1.62,28.01,340,-0.326,0.203
-2.6,1.62,28.01,340,-0.326,0.203
-2.61,1.62,28.13,340,-0.324,0.201
-2.61,1.63,28.22,340,-0.322,0.201
-2.6,1.63,28.25,340,-0.32,0.201
-2.6,1.62,28.4,340,-0.317,0.197
-2.59,1.62,28.22,340,-0.32,0.2
-2.59,1.61,28.1,340,-0.322,0.2
-2.57,1.61,28.25,340,-0.316,0.198
-2.57,1.6,28.19,340,-0.318,0.198
-2.56,1.61,28.04,340,-0.32,0.201
-2.57,1.61,28.16,340,-0.318,0.199
-2.55,1.61,28.19,340,-0.315,0.199
-2.8,1.98,27.84,340.4,-0.35,0.25
-2.82,1.99,27.93,340.4,-0.35,0.25
-2.82,1.99,27.93,340.4,-0.35,0.25
-2.82,1.99,27.93,340.4,-0.35,0.25
-2.81,2,27.84,340.4,-0.35,0.25
-2.82,2,27.75,340.4,-0.36,0.25
-2.81,2,27.78,340.4,-0.35,0.25
-2.81,2,27.63,340.4,-0.36,0.26
-2.82,2,27.57,340.4,-0.36,0.26
-2.82,2,27.69,340.4,-0.36,0.25
-2.8,1.99,27.78,340.4,-0.35,0.25
-2.8,1.99,27.93,340.4,-0.35,0.25
-2.81,2,28.05,340.4,-0.35,0.25
-2.82,2,27.78,340.4,-0.36,0.25
-2.82,2,27.78,340.4,-0.36,0.25
-2.82,1.99,28.02,340.4,-0.35,0.25
-2.81,1.99,28.02,340.4,-0.35,0.25
-2.8,1.99,27.96,340.4,-0.35,0.25
-2.79,1.98,27.93,340.4,-0.35,0.25
-2.79,1.98,27.96,340.4,-0.35,0.25
-2.27,1.5,27.78,345.1,-0.29,0.19
-2.28,1.5,27.66,345.1,-0.29,0.19
-2.27,1.5,27.81,345.1,-0.29,0.19
-2.26,1.5,27.84,345.1,-0.28,0.19
-2.26,1.5,27.93,345.1,-0.28,0.19
-2.26,1.5,27.93,345.1,-0.28,0.19
-2.25,1.49,27.96,345.1,-0.28,0.19
-2.25,1.49,27.96,345.1,-0.28,0.19
-2.23,1.49,27.9,345.1,-0.28,0.19
-2.23,1.49,27.87,345.1,-0.28,0.19
-2.24,1.49,27.99,345.1,-0.28,0.19
-2.23,1.49,28.05,345.1,-0.28,0.18
-2.25,1.49,28.02,345.1,-0.28,0.18
-2.25,1.49,27.93,345.1,-0.28,0.19
-2.25,1.49,27.96,345.1,-0.28,0.19
-2.26,1.49,27.99,345.1,-0.28,0.19
-2.26,1.49,28.02,345.1,-0.28,0.18
-2.26,1.49,27.99,345.1,-0.28,0.19
-2.26,1.49,27.9,345.1,-0.28,0.19
-2.25,1.49,27.9,345.1,-0.28,0.19
-1.83,1.06,27.95,345.1,-0.23,0.133
-1.87,1.06,27.83,345.1,-0.237,0.134
-1.89,1.06,28.1,345.1,-0.235,0.132
-1.9,1.06,27.98,345.1,-0.238,0.133
-1.9,1.06,27.89,345.1,-0.24,0.134
-1.91,1.06,27.89,345.1,-0.241,0.134
-1.92,1.07,27.98,345.1,-0.241,0.134
-1.92,1.07,27.98,345.1,-0.241,0.134
-1.92,1.06,27.95,345.1,-0.241,0.133
-1.91,1.06,28.01,345.1,-0.239,0.133
-1.91,1.07,28.13,345.1,-0.237,0.133
-1.91,1.07,27.86,345.1,-0.242,0.135
-1.91,1.07,27.8,345.1,-0.243,0.136
-1.91,1.07,27.86,345.1,-0.242,0.135
-1.91,1.06,27.95,345.1,-0.24,0.133
-1.91,1.06,28.22,345.1,-0.236,0.131
-1.91,1.06,28.13,345.1,-0.237,0.132
-1.91,1.07,28.04,345.1,-0.239,0.134
-1.92,1.07,27.98,345.1,-0.241,0.134
-1.89,1.07,28.01,345.1,-0.237,0.134
0.13,0.24,28.04,350.1,0.016,0.03
0.13,0.25,28.07,350.1,0.016,0.031
0.1,0.25,28.01,350.1,0.013,0.031
0.12,0.25,27.89,350.1,0.015,0.032
0.12,0.25,27.89,350.1,0.015,0.032
0.12,0.25,28.01,350.1,0.015,0.031
0.11,0.25,28.1,350.1,0.014,0.031
0.11,0.25,28.28,350.1,0.014,0.031
0.11,0.25,28.28,350.1,0.014,0.031
0.11,0.25,28.22,350.1,0.014,0.031
0.11,0.25,28.25,350.1,0.014,0.031
0.12,0.25,28.25,350.1,0.015,0.031
0.11,0.25,28.04,350.1,0.014,0.031
0.11,0.25,28.4,350.1,0.013,0.03
0.12,0.25,28.34,350.1,0.015,0.031
0.12,0.25,28.25,350.1,0.015,0.031
0.11,0.25,28.19,350.1,0.014,0.031
0.11,0.25,28.22,350.1,0.014,0.031
0.1,0.26,28.34,350.1,0.012,0.032
0.09,0.26,28.28,350.1,0.011,0.032
-1.64,1,28.02,350.2,-0.2,0.12
-1.63,1,27.99,350.2,-0.2,0.12
-1.64,1,27.87,350.2,-0.21,0.13
-1.64,1,27.81,350.2,-0.21,0.13
-1.64,1,27.87,350.2,-0.21,0.13
-1.65,1,27.87,350.2,-0.21,0.13
-1.65,1,27.78,350.2,-0.21,0.13
-1.65,1.01,27.9,350.2,-0.21,0.13
-1.64,1,28.05,350.2,-0.2,0.12
-1.64,1,27.93,350.2,-0.2,0.12
-1.64,1,27.93,350.2,-0.2,0.12
-1.64,1,28.02,350.2,-0.2,0.12
-1.65,1,28.05,350.2,-0.2,0.12
-1.66,1.01,28.11,350.2,-0.2,0.12
-1.66,1.01,28.05,350.2,-0.21,0.13
-1.66,1.01,28.05,350.2,-0.21,0.13
-1.66,1.01,27.99,350.2,-0.21,0.13
-1.65,1.01,28.14,350.2,-0.2,0.12
-1.64,1.01,28.2,350.2,-0.2,0.12
-1.64,1,28.11,350.2,-0.2,0.12
4.18,0.25,27.83,355.1,0.53,0.032
4.2,0.25,27.89,355.1,0.531,0.032
4.2,0.25,27.8,355.1,0.534,0.032
4.21,0.25,27.92,355.1,0.531,0.032
